Word,Gender,Sentence ID,Sentence,Document ID,Document
his,MALE,2,"Everybody wants to go to heaven but nobody wants to die Lord his wan na go to heaven but his do n't wan na die Well, his long for the day when his 'll have new birth 'cause his love the livin' here on earth Everybody wants to go to heaven but nobody wants to die.",139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
his,MALE,2,"Everybody wants to go to heaven but nobody wants to die Lord his wan na go to heaven but his do n't wan na die Well, his long for the day when his 'll have new birth 'cause his love the livin' here on earth Everybody wants to go to heaven but nobody wants to die.",139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
his,MALE,2,"Everybody wants to go to heaven but nobody wants to die Lord his wan na go to heaven but his do n't wan na die Well, his long for the day when his 'll have new birth 'cause his love the livin' here on earth Everybody wants to go to heaven but nobody wants to die.",139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
his,MALE,2,"Everybody wants to go to heaven but nobody wants to die Lord his wan na go to heaven but his do n't wan na die Well, his long for the day when his 'll have new birth 'cause his love the livin' here on earth Everybody wants to go to heaven but nobody wants to die.",139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
his,MALE,2,"Everybody wants to go to heaven but nobody wants to die Lord his wan na go to heaven but his do n't wan na die Well, his long for the day when his 'll have new birth 'cause his love the livin' here on earth Everybody wants to go to heaven but nobody wants to die.",139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
his,MALE,4,"Everybody wants to go to heaven but nobody wants to die Lord his wan na go to heaven but his do n't wan na die Well, his long for the day when his 'll have new birth 'cause his love the livin' here on earth Everybody wants to go to heaven but nobody wants to die.",139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
his,MALE,4,"Everybody wants to go to heaven but nobody wants to die Lord his wan na go to heaven but his do n't wan na die Well, his long for the day when his 'll have new birth 'cause his love the livin' here on earth Everybody wants to go to heaven but nobody wants to die.",139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
his,MALE,4,"Everybody wants to go to heaven but nobody wants to die Lord his wan na go to heaven but his do n't wan na die Well, his long for the day when his 'll have new birth 'cause his love the livin' here on earth Everybody wants to go to heaven but nobody wants to die.",139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
his,MALE,4,"Everybody wants to go to heaven but nobody wants to die Lord his wan na go to heaven but his do n't wan na die Well, his long for the day when his 'll have new birth 'cause his love the livin' here on earth Everybody wants to go to heaven but nobody wants to die.",139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
his,MALE,4,"Everybody wants to go to heaven but nobody wants to die Lord his wan na go to heaven but his do n't wan na die Well, his long for the day when his 'll have new birth 'cause his love the livin' here on earth Everybody wants to go to heaven but nobody wants to die.",139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
his,MALE,1,"Everybody wants to go to heaven but nobody wants to die Once upon a time there lived a man and his name was his He walked with God both day and night but his did n't wan na die his cried, oh Lord, please let his live, death is close his know God smiled down on Isaac and gave his fifteen years to go.",139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
his,MALE,1,"Everybody wants to go to heaven but nobody wants to die Once upon a time there lived a man and his name was his He walked with God both day and night but his did n't wan na die his cried, oh Lord, please let his live, death is close his know God smiled down on Isaac and gave his fifteen years to go.",139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
He,MALE,1,"Everybody wants to go to heaven but nobody wants to die Once upon a time there lived a man and his name was his He walked with God both day and night but his did n't wan na die his cried, oh Lord, please let his live, death is close his know God smiled down on Isaac and gave his fifteen years to go.",139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
his,MALE,1,"Everybody wants to go to heaven but nobody wants to die Once upon a time there lived a man and his name was his He walked with God both day and night but his did n't wan na die his cried, oh Lord, please let his live, death is close his know God smiled down on Isaac and gave his fifteen years to go.",139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
his,MALE,1,"Everybody wants to go to heaven but nobody wants to die Once upon a time there lived a man and his name was his He walked with God both day and night but his did n't wan na die his cried, oh Lord, please let his live, death is close his know God smiled down on Isaac and gave his fifteen years to go.",139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
his,MALE,1,"Everybody wants to go to heaven but nobody wants to die Once upon a time there lived a man and his name was his He walked with God both day and night but his did n't wan na die his cried, oh Lord, please let his live, death is close his know God smiled down on Isaac and gave his fifteen years to go.",139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
his,MALE,1,"Everybody wants to go to heaven but nobody wants to die Once upon a time there lived a man and his name was his He walked with God both day and night but his did n't wan na die his cried, oh Lord, please let his live, death is close his know God smiled down on Isaac and gave his fifteen years to go.",139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
his,MALE,1,"Everybody wants to go to heaven but nobody wants to die Once upon a time there lived a man and his name was his He walked with God both day and night but his did n't wan na die his cried, oh Lord, please let his live, death is close his know God smiled down on Isaac and gave his fifteen years to go.",139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
Judas,MALE,3,When Jesus lived here on this earth Jesus knew Jesus 's father 's plan Jesus knew that Jesus must give Jesus 's life to save the soul of men When Judas had betrayed Jesus Judas 's father heard Jesus cry Jesus was brave until Jesus 's death but Jesus did n't wan na die hey.,139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
Jesus Judas 's,MALE,3,When Jesus lived here on this earth Jesus knew Jesus 's father 's plan Jesus knew that Jesus must give Jesus 's life to save the soul of men When Judas had betrayed Jesus Judas 's father heard Jesus cry Jesus was brave until Jesus 's death but Jesus did n't wan na die hey.,139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
Jesus,MALE,3,When Jesus lived here on this earth Jesus knew Jesus 's father 's plan Jesus knew that Jesus must give Jesus 's life to save the soul of men When Judas had betrayed Jesus Judas 's father heard Jesus cry Jesus was brave until Jesus 's death but Jesus did n't wan na die hey.,139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
Jesus,MALE,3,When Jesus lived here on this earth Jesus knew Jesus 's father 's plan Jesus knew that Jesus must give Jesus 's life to save the soul of men When Judas had betrayed Jesus Judas 's father heard Jesus cry Jesus was brave until Jesus 's death but Jesus did n't wan na die hey.,139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
Jesus 's,MALE,3,When Jesus lived here on this earth Jesus knew Jesus 's father 's plan Jesus knew that Jesus must give Jesus 's life to save the soul of men When Judas had betrayed Jesus Judas 's father heard Jesus cry Jesus was brave until Jesus 's death but Jesus did n't wan na die hey.,139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
Jesus,MALE,3,When Jesus lived here on this earth Jesus knew Jesus 's father 's plan Jesus knew that Jesus must give Jesus 's life to save the soul of men When Judas had betrayed Jesus Judas 's father heard Jesus cry Jesus was brave until Jesus 's death but Jesus did n't wan na die hey.,139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
Jesus,MALE,3,When Jesus lived here on this earth Jesus knew Jesus 's father 's plan Jesus knew that Jesus must give Jesus 's life to save the soul of men When Judas had betrayed Jesus Judas 's father heard Jesus cry Jesus was brave until Jesus 's death but Jesus did n't wan na die hey.,139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
Jesus 's,MALE,3,When Jesus lived here on this earth Jesus knew Jesus 's father 's plan Jesus knew that Jesus must give Jesus 's life to save the soul of men When Judas had betrayed Jesus Judas 's father heard Jesus cry Jesus was brave until Jesus 's death but Jesus did n't wan na die hey.,139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
Jesus,MALE,3,When Jesus lived here on this earth Jesus knew Jesus 's father 's plan Jesus knew that Jesus must give Jesus 's life to save the soul of men When Judas had betrayed Jesus Judas 's father heard Jesus cry Jesus was brave until Jesus 's death but Jesus did n't wan na die hey.,139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
Jesus,MALE,3,When Jesus lived here on this earth Jesus knew Jesus 's father 's plan Jesus knew that Jesus must give Jesus 's life to save the soul of men When Judas had betrayed Jesus Judas 's father heard Jesus cry Jesus was brave until Jesus 's death but Jesus did n't wan na die hey.,139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
Jesus 's,MALE,3,When Jesus lived here on this earth Jesus knew Jesus 's father 's plan Jesus knew that Jesus must give Jesus 's life to save the soul of men When Judas had betrayed Jesus Judas 's father heard Jesus cry Jesus was brave until Jesus 's death but Jesus did n't wan na die hey.,139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
Jesus,MALE,3,When Jesus lived here on this earth Jesus knew Jesus 's father 's plan Jesus knew that Jesus must give Jesus 's life to save the soul of men When Judas had betrayed Jesus Judas 's father heard Jesus cry Jesus was brave until Jesus 's death but Jesus did n't wan na die hey.,139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
Jesus 's father 's,MALE,3,When Jesus lived here on this earth Jesus knew Jesus 's father 's plan Jesus knew that Jesus must give Jesus 's life to save the soul of men When Judas had betrayed Jesus Judas 's father heard Jesus cry Jesus was brave until Jesus 's death but Jesus did n't wan na die hey.,139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
Jesus Judas 's father,MALE,3,When Jesus lived here on this earth Jesus knew Jesus 's father 's plan Jesus knew that Jesus must give Jesus 's life to save the soul of men When Judas had betrayed Jesus Judas 's father heard Jesus cry Jesus was brave until Jesus 's death but Jesus did n't wan na die hey.,139,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Everybody_Wants_To_Go_To_Heaven.txt"")"
Jubilee,MALE,3,"Swing and turn Jubilee Live and learn Jubilee The moon came up I stood I 's ground, And swore to not give in.",145,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Jubilee.txt"")"
Jubilee,MALE,3,"Swing and turn Jubilee Live and learn Jubilee The moon came up I stood I 's ground, And swore to not give in.",145,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Alison_Krauss_Jubilee.txt"")"
Lord,MALE,9,"Lord My best friend knows all about it, My best friend just do n't have a thing to say.",154,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Allman_Brothers_Band_Blind_Love.txt"")"
Lord,MALE,6,Lord that woman 's got a brand new story For each and every man that woman meets.,154,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Allman_Brothers_Band_Blind_Love.txt"")"
that woman,FEMALE,6,Lord that woman 's got a brand new story For each and every man that woman meets.,154,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Allman_Brothers_Band_Blind_Love.txt"")"
the street,MALE,4,"Lord, my know that woman 's out walkin', Walkin' up and down the street.",154,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Allman_Brothers_Band_Blind_Love.txt"")"
Lord,MALE,4,"Lord, my know that woman 's out walkin', Walkin' up and down the street.",154,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Allman_Brothers_Band_Blind_Love.txt"")"
Lord,MALE,3,"Lord, my still love that woman Even though my know that woman 's gone, long gone.",154,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Allman_Brothers_Band_Blind_Love.txt"")"
that woman,FEMALE,3,"Lord, my still love that woman Even though my know that woman 's gone, long gone.",154,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Allman_Brothers_Band_Blind_Love.txt"")"
the street,MALE,5,Well my know my baby 's out walkin' Walkin' up and down the street.,154,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Allman_Brothers_Band_Blind_Love.txt"")"
